,Diagnosis,Drug,Age,Ethnicity,Gender,Count
9278,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,45 to 54 years,BLACK,M,2
9279,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,45 to 54 years,WHITE,F,6
9280,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,45 to 54 years,WHITE,M,12
9281,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,55 to 64 years,BLACK,F,2
9282,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,55 to 64 years,BLACK,M,6
9283,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,55 to 64 years,OTHERS,F,2
9284,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,55 to 64 years,WHITE,F,3
9285,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,55 to 64 years,WHITE,M,5
9286,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,65 to 74 years,BLACK,F,1
9287,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,65 to 74 years,WHITE,F,1
9288,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,65 to 74 years,WHITE,M,7
9289,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,75 to 84 years,WHITE,F,1
9290,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,75 to 84 years,WHITE,M,3
9291,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,ASIAN,F,5
9292,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,ASIAN,M,4
9293,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,BLACK,F,9
9294,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,BLACK,M,3
9295,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,HISPANIC OR LATINO,F,4
9296,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,OTHERS,F,15
9297,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,OTHERS,M,5
9298,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,WHITE,F,43
9299,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole,85 years and older,WHITE,M,69
9300,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,15 to 24 years,WHITE,M,1
9301,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,25 to 34 years,BLACK,F,1
9302,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,25 to 34 years,WHITE,M,2
9303,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,35 to 44 years,WHITE,F,1
9304,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,35 to 44 years,WHITE,M,4
9305,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,45 to 54 years,BLACK,F,2
9306,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,45 to 54 years,HISPANIC OR LATINO,M,2
9307,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,45 to 54 years,WHITE,F,3
9308,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,45 to 54 years,WHITE,M,7
9309,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,55 to 64 years,WHITE,F,1
9310,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,55 to 64 years,WHITE,M,8
9311,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,65 to 74 years,BLACK,F,2
9312,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,65 to 74 years,WHITE,F,5
9313,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,65 to 74 years,WHITE,M,5
9314,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,75 to 84 years,WHITE,M,1
9315,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,ASIAN,M,1
9316,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,BLACK,F,3
9317,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,BLACK,M,3
9318,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,HISPANIC OR LATINO,F,2
9319,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,OTHERS,F,4
9320,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,OTHERS,M,3
9321,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,WHITE,F,18
9322,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Pantoprazole Sodium,85 years and older,WHITE,M,43
9323,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,15 to 24 years,WHITE,F,3
9324,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,15 to 24 years,WHITE,M,8
9325,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,25 to 34 years,ASIAN,F,2
9326,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,25 to 34 years,BLACK,F,1
9327,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,25 to 34 years,WHITE,F,20
9328,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,25 to 34 years,WHITE,M,12
9329,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,35 to 44 years,OTHERS,F,8
9330,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,35 to 44 years,OTHERS,M,12
9331,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,35 to 44 years,WHITE,F,4
9332,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,35 to 44 years,WHITE,M,94
9333,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,45 to 54 years,BLACK,F,21
9334,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,45 to 54 years,BLACK,M,2
9335,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,45 to 54 years,HISPANIC OR LATINO,M,2
9336,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,45 to 54 years,WHITE,F,37
9337,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,45 to 54 years,WHITE,M,64
9338,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,BLACK,F,2
9339,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,BLACK,M,14
9340,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,OTHERS,F,3
9341,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,OTHERS,M,5
9342,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,WHITE,F,25
9343,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,55 to 64 years,WHITE,M,27
9344,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,65 to 74 years,BLACK,F,7
9345,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,65 to 74 years,OTHERS,F,2
9346,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,65 to 74 years,OTHERS,M,1
9347,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,65 to 74 years,WHITE,F,14
9348,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,65 to 74 years,WHITE,M,17
9349,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,75 to 84 years,BLACK,F,1
9350,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,75 to 84 years,OTHERS,M,6
9351,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,75 to 84 years,WHITE,F,11
9352,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,75 to 84 years,WHITE,M,22
9353,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,ASIAN,F,11
9354,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,ASIAN,M,19
9355,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,BLACK,F,49
9356,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,BLACK,M,19
9357,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,HISPANIC OR LATINO,F,30
9358,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,HISPANIC OR LATINO,M,3
9359,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,OTHERS,F,38
9360,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,OTHERS,M,59
9361,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,WHITE,F,295
9362,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Potassium Chloride,85 years and older,WHITE,M,312
9363,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,15 to 24 years,WHITE,M,1
9364,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,45 to 54 years,BLACK,F,1
9365,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,45 to 54 years,WHITE,F,4
9366,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,55 to 64 years,WHITE,F,2
9367,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,55 to 64 years,WHITE,M,1
9368,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,65 to 74 years,OTHERS,F,1
9369,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,65 to 74 years,WHITE,M,4
9370,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,75 to 84 years,OTHERS,M,1
9371,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,75 to 84 years,WHITE,F,2
9372,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,BLACK,F,1
9373,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,BLACK,M,1
9374,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,HISPANIC OR LATINO,F,1
9375,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,OTHERS,M,1
9376,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,WHITE,F,6
9377,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Ranitidine,85 years and older,WHITE,M,4
9378,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,15 to 24 years,WHITE,F,2
9379,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,15 to 24 years,WHITE,M,4
9380,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,25 to 34 years,ASIAN,F,1
9381,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,25 to 34 years,BLACK,F,2
9382,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,25 to 34 years,WHITE,F,6
9383,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,25 to 34 years,WHITE,M,6
9384,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,35 to 44 years,OTHERS,F,1
9385,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,35 to 44 years,OTHERS,M,5
9386,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,35 to 44 years,WHITE,M,54
9387,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,45 to 54 years,ASIAN,F,2
9388,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,45 to 54 years,BLACK,F,5
9389,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,45 to 54 years,WHITE,F,33
9390,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,45 to 54 years,WHITE,M,40
9391,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,BLACK,F,1
9392,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,BLACK,M,2
9393,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,OTHERS,F,1
9394,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,OTHERS,M,2
9395,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,WHITE,F,8
9396,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,55 to 64 years,WHITE,M,10
9397,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,65 to 74 years,BLACK,F,5
9398,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,65 to 74 years,OTHERS,M,1
9399,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,65 to 74 years,WHITE,F,8
9400,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,65 to 74 years,WHITE,M,8
9401,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,75 to 84 years,BLACK,F,1
9402,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,75 to 84 years,OTHERS,M,2
9403,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,75 to 84 years,WHITE,F,3
9404,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,75 to 84 years,WHITE,M,8
9405,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,ASIAN,F,5
9406,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,ASIAN,M,9
9407,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,BLACK,F,27
9408,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,BLACK,M,12
9409,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,HISPANIC OR LATINO,F,20
9410,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,OTHERS,F,10
9411,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,OTHERS,M,28
9412,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,WHITE,F,130
9413,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,SW,85 years and older,WHITE,M,158
9414,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,15 to 24 years,WHITE,F,2
9415,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,15 to 24 years,WHITE,M,3
9416,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,25 to 34 years,ASIAN,F,3
9417,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,25 to 34 years,BLACK,F,1
9418,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,25 to 34 years,WHITE,F,3
9419,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,25 to 34 years,WHITE,M,4
9420,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,35 to 44 years,OTHERS,F,5
9421,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,35 to 44 years,OTHERS,M,2
9422,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,35 to 44 years,WHITE,F,4
9423,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,35 to 44 years,WHITE,M,26
9424,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,ASIAN,F,1
9425,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,BLACK,F,4
9426,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,BLACK,M,2
9427,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,HISPANIC OR LATINO,M,3
9428,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,WHITE,F,14
9429,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,45 to 54 years,WHITE,M,28
9430,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,BLACK,F,3
9431,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,BLACK,M,8
9432,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,OTHERS,F,2
9433,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,OTHERS,M,1
9434,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,WHITE,F,7
9435,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,55 to 64 years,WHITE,M,12
9436,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,65 to 74 years,BLACK,F,1
9437,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,65 to 74 years,OTHERS,F,2
9438,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,65 to 74 years,WHITE,F,5
9439,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,65 to 74 years,WHITE,M,17
9440,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,75 to 84 years,BLACK,F,2
9441,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,75 to 84 years,OTHERS,M,1
9442,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,75 to 84 years,WHITE,F,6
9443,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,75 to 84 years,WHITE,M,10
9444,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,ASIAN,F,8
9445,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,ASIAN,M,8
9446,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,BLACK,F,35
9447,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,BLACK,M,11
9448,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,HISPANIC OR LATINO,F,5
9449,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,HISPANIC OR LATINO,M,3
9450,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,OTHERS,F,22
9451,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,OTHERS,M,28
9452,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,WHITE,F,108
9453,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Sodium Chloride 0.9%  Flush,85 years and older,WHITE,M,136
9454,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,15 to 24 years,WHITE,F,4
9455,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,15 to 24 years,WHITE,M,5
9456,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,25 to 34 years,ASIAN,F,3
9457,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,25 to 34 years,WHITE,F,20
9458,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,25 to 34 years,WHITE,M,8
9459,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,35 to 44 years,OTHERS,F,8
9460,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,Vancomycin,35 to 44 years,OTHERS,M,4
